"File Name","Collection Name#1","Collection Description#1","Work Type#1","Work Type Vocab#1","Work Type Refid#1","Work Type#2","Work Type Vocab#2","Work Type Refid#2","Work Title#1","Work Title Type#1","Work Title#2","Work Title Type#2","Work Title#3","Work Title Type#3","Work Agent Name#1","Work Agent Name Type#1","Work Agent Role#1$2","Work Agent Role#1$1","Work Agent Role#1","Work Agent Role Vocab#1","Work Agent Role Refid#1","Work Agent Role Refid#1$2","Work Agent Role Refid#1$1","Work Agent Name#2","Work Agent Name Vocab#2","Work Agent Name Refid#2","Work Agent Name Type#2","Work Agent Role#2","Work Agent Role Vocab#2","Work Agent Role Refid#2","Work Agent Name#3","Work Agent Name Vocab#3","Work Agent Name Refid#3","Work Agent Name Type#3","Work Agent Role#3","Work Agent Role Vocab#3","Work Agent Role Refid#3","Work Agent Name#4","Work Agent Name Vocab#4","Work Agent Name Refid#4","Work Agent Name Type#4","Work Agent Role Vocab#4","Work Agent Role Refid#4","Work Date#1","Work Date Type#1","Subject Term 1#1","Subject Type 1#1","Subject Vocab 1#1","Subject Term 2#1","Subject Type 2#1","Subject Vocab 2#1","Subject Refid 2#1","Subject Term 3#1","Subject Type 3#1","Subject Vocab 3#1","Subject Term 1#2","Subject Type 1#2","Subject Vocab 1#2","Subject Term 2#2","Subject Type 2#2","Subject Vocab 2#2","Subject Refid 2#2","Subject Term 3#2","Subject Type 3#2","Subject Vocab 3#2","Subject Refid 3#2","Location Name#1","Location Type#1","Location Refid#1","Location Name#2","Location Type#2","Location Refid#2","Location Name#3","Location Type#3","Location Refid#3","Location Name#4","Location Type#4","Location Refid#4","Location Name#5","Location Type#5","Location Refid#5","Location Name#6","Location Type#6","Location Refid#6","Location Name#7","Location Type#7","Location Refid#7","Repository Location Name#1","Repository Location Type#1","Repository Location Refid#1","Material#1","Material Type#1","Material Vocab#1","Material Refid#1","Technique#1","Technique Vocab#1","Technique Refid#1","Technique#2","Technique Vocab#2","Technique Refid#2","Technique#3","Technique Vocab#3","Technique Refid#3","Inscription Text#1","Inscription Text Type#1","Inscription Text#2","Inscription Text Type#2","Inscription Text#3","Inscription Text Type#3","Work Description#1","Relation#1","Relation Type#1","Relation Relids#1","Relation Type#2","Relation Relids#2","Image Rights#1","Image Title#1","Image Title Type#1","Image Title#2","Image Title Type#2","Image Measurements#1","Image Measurements Type#1","Image Measurements Unit#1","Image Agent Name#1","Image Agent Type#1","Image Agent Role#1","Image Date#1","Image Date Type#1","Image Work Type#1","Image Work Type Vocab#1","Image Work Type Refid#1","Identifier ARK#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"LAV10020a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Lizard Head from the North","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1931","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Lizard Head (peak)","geographic","2463231","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 1","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Lizard Head from the north. / Height of pinnacle is 350 feet","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Lizard Head from the North","generalView","","","39261232","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2005","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/1k5z4s022361","510904","4861","LAV10020a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~510904~130091"
"LAV10020b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Lizard Head from Small Lake at Foot of Wilson Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1931","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Wilson Peak (peak)","geographic","2775937","Lizard Head (peak)","geographic","2463231","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 1","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Lizard Head from small lake at foot of Wilson Park","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Lizard Head from Small Lake at Foot of WIlson Peak","generalView","","","26032020","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2005","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/dx2m5x64m34v","510920","4861","LAV10020b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~510920~130092"
"LAV10021a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","At the Big Slab 100 Feet Up the First Cliff","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1931","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 1","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","At the big slab 100 feet up from the first cliff","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","At the Big Slab 100 Feet Up the First Cliff","generalView","","","28601672","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2005","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/9v569566x7k7","510936","4861","LAV10021a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~510936~130093"
"LAV10021b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","The Overhang on the Upper Cliff","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1931","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 1","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","The overhang on the upper cliff","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","The Overhang on the Upper Cliff","generalView","","","27024208","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2005","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/9f8x9k70h0v7","510952","4861","LAV10021b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~510952~130094"
"LAV10022a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Upper Chimney or Crack","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1931","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 1","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Upper chimney or crack. Note figure half way up cliff above the overhang.","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Upper Chimney or Crack","generalView","","","78816892","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2005","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/88311f23d0gm","510968","4861","LAV10022a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~510968~130095"
"LAV10022b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Jack Seerley on Top","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1931","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 1","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Jack Seerley on top.","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Jack Seerely on Top","generalView","","","9760188","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2005","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/667p5p5916h7","510984","4861","LAV10022b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~510984~130096"
"LAV10022c.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Loose Pinnacle North of the Summit","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1931","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 1","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Loose pinnacle north of the summit","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Loose pinnacle north if the summit","generalView","","","11340792","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2005","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/t5886g23s0gm","511000","4861","LAV10022c.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~511000~130097"
"LAV10022d.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","""Fill in"" Jack at Base of Final Cliff","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1931","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 1","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","""Fill in"" Jack at base of final cliff","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","""Fill in"" Jack at base of final cliff","generalView","","","10813496","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2005","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/qg8w8z59f8nj","511016","4861","LAV10022d.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~511016~130098"
"LAV10024a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","The D and R.G. at Telluride","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1931","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Telluride","geographic","2016393","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 1","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","The D and R.G. at Telluride / Buick power on rails","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","The D and R.G. at Telluride","generalView","","","26744376","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2005","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/8t727x28g5j2","511032","4861","LAV10024a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~511032~130099"
"LAV10024b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Wilson Peak from Venderveer's","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1931","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Wilson Peak (peak)","geographic","2775937","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 1","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Wilson Peak from Vanderveer's","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Wilson Peak from Vanderveer's","generalView","","","27159580","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2005","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/wz5b490681h9","511048","4861","LAV10024b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~511048~130100"
"LAV10025a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Mr & Mrs Vanderveer","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1931","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 1","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Mr& Mrs Vanderveer","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Mr & Mrs Vanderveer","generalView","","","29892076","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/16/2005","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/vf0n2672x0fs","511064","4861","LAV10025a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~511064~130101"
"LAV10025b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Camp at the Base of Sunshine Mountain","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1931","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Sunshine Mountain","geographic","2705109","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 1","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Camp at the base of Sunshine Mountain","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Camp at the base of Sunshine Mountain","generalView","","","35383148","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/16/2005","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/t8058849x93k","511080","4861","LAV10025b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~511080~130102"
"LAV10026a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Putting up the Dining Tent","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1931","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 1","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Putting up the dining tent","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Putting up the dining tent","generalView","","","36534832","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/16/2005","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/9c3s5n3353bd","511096","4861","LAV10026a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~511096~130103"
